hash-check	0
signature-verification	0
v1-verification	0
tamper-rejection	0
lineage-integrity	0
apk-identity	0
downgrade-risk	0
signer-drift	0
apk-structure	0
encrypted-export	0
password-not-stored	0
local-storage	0
android-backup-disabled	0
saved-copy-erasure	0
demo-sandbox	0
no-account-network	0
apk-never-uploaded	0
offline-reload	0
offline-verification	0
release-assets	0
paid-unlock	0
free-core-features	0
revoked-license	0
hosted-checkout	0
restore-import	0
saved-apk-download	0
